t,h-28,h-16,h-7,h-22,h-9,h-8,h-4,h-21,h-10,h-11,h-2,h-6,h-5,h-1,NO_2
2021-12-03,0.07387893503570066,0.35229400622977913,0.16795603031088208,0.09972981200896969,0.21577905087822208,0.18126609106815125,0.27694513256758485,0.1268234054444794,0.25029201068829293,0.1517442473158466,0.1294792183994704,0.1546459695536129,0.21579555106059883,0.0969336896625581,0.12247586797421585
2021-12-04,0.15985534641753651,0.34846821608960843,0.1546459695536129,0.1268234054444794,0.18126609106815125,0.16795603031088208,0.3380947140745708,0.1539169988799891,0.21577905087822208,0.25029201068829293,0.0969336896625581,0.21579555106059883,0.27694513256758485,0.12247586797421585,0.12164353284945856
2021-12-05,0.14452141951542574,0.18208402009827526,0.21579555106059883,0.1539169988799891,0.16795603031088208,0.1546459695536129,0.1294792183994704,0.18101059231549882,0.18126609106815125,0.21577905087822208,0.12247586797421585,0.27694513256758485,0.3380947140745708,0.12164353284945856,0.12081119772470128
2021-12-06,0.14887215792618844,0.16744709766288246,0.27694513256758485,0.18101059231549882,0.1546459695536129,0.21579555106059883,0.0969336896625581,0.13822348262289913,0.16795603031088208,0.18126609106815125,0.12164353284945856,0.3380947140745708,0.1294792183994704,0.12081119772470128,0.119978862599944
2021-12-07,0.15322289633695116,0.15281017522748966,0.3380947140745708,0.13822348262289913,0.21579555106059883,0.27694513256758485,0.12247586797421585,0.09543637293029944,0.1546459695536129,0.16795603031088208,0.12081119772470128,0.1294792183994704,0.0969336896625581,0.119978862599944,0.11914652747518671
2021-12-08,0.1680339754972297,0.1517442473158466,0.1294792183994704,0.09543637293029944,0.27694513256758485,0.3380947140745708,0.12164353284945856,0.35229400622977913,0.21579555106059883,0.1546459695536129,0.119978862599944,0.0969336896625581,0.12247586797421585,0.11914652747518671,0.14632467720956388
2021-12-09,0.09972981200896969,0.25029201068829293,0.0969336896625581,0.35229400622977913,0.3380947140745708,0.1294792183994704,0.12081119772470128,0.34846821608960843,0.27694513256758485,0.21579555106059883,0.11914652747518671,0.12247586797421585,0.12164353284945856,0.14632467720956388,0.17811857523588553
2021-12-10,0.1268234054444794,0.21577905087822208,0.12247586797421585,0.34846821608960843,0.1294792183994704,0.0969336896625581,0.119978862599944,0.18208402009827526,0.3380947140745708,0.27694513256758485,0.14632467720956388,0.12164353284945856,0.12081119772470128,0.17811857523588553,0.1740244130565269
2021-12-11,0.1539169988799891,0.18126609106815125,0.12164353284945856,0.18208402009827526,0.0969336896625581,0.12247586797421585,0.11914652747518671,0.16744709766288246,0.1294792183994704,0.3380947140745708,0.17811857523588553,0.12081119772470128,0.119978862599944,0.1740244130565269,0.1699302508771683
2021-12-12,0.18101059231549882,0.16795603031088208,0.12081119772470128,0.16744709766288246,0.12247586797421585,0.12164353284945856,0.14632467720956388,0.15281017522748966,0.0969336896625581,0.1294792183994704,0.1740244130565269,0.119978862599944,0.11914652747518671,0.1699302508771683,0.1420899105401794
2021-12-13,0.13822348262289913,0.1546459695536129,0.119978862599944,0.15281017522748966,0.12164353284945856,0.12081119772470128,0.17811857523588553,0.1517442473158466,0.12247586797421585,0.0969336896625581,0.1699302508771683,0.11914652747518671,0.14632467720956388,0.1420899105401794,0.12945761116114188
2021-12-14,0.09543637293029944,0.21579555106059883,0.11914652747518671,0.1517442473158466,0.12081119772470128,0.119978862599944,0.1740244130565269,0.25029201068829293,0.12164353284945856,0.12247586797421585,0.1420899105401794,0.14632467720956388,0.17811857523588553,0.12945761116114188,0.3211905314307255
2021-12-15,0.35229400622977913,0.27694513256758485,0.14632467720956388,0.25029201068829293,0.119978862599944,0.11914652747518671,0.1699302508771683,0.21577905087822208,0.12081119772470128,0.12164353284945856,0.12945761116114188,0.17811857523588553,0.1740244130565269,0.3211905314307255,0.21820036858221212
2021-12-16,0.34846821608960843,0.3380947140745708,0.17811857523588553,0.21577905087822208,0.11914652747518671,0.14632467720956388,0.1420899105401794,0.18126609106815125,0.119978862599944,0.12081119772470128,0.3211905314307255,0.1740244130565269,0.1699302508771683,0.21820036858221212,0.11521020573369876
2021-12-17,0.18208402009827526,0.1294792183994704,0.1740244130565269,0.18126609106815125,0.14632467720956388,0.17811857523588553,0.12945761116114188,0.16795603031088208,0.11914652747518671,0.119978862599944,0.21820036858221212,0.1699302508771683,0.1420899105401794,0.11521020573369876,0.1275663952050523
2021-12-18,0.16744709766288246,0.0969336896625581,0.1699302508771683,0.16795603031088208,0.17811857523588553,0.1740244130565269,0.3211905314307255,0.1546459695536129,0.14632467720956388,0.11914652747518671,0.11521020573369876,0.1420899105401794,0.12945761116114188,0.1275663952050523,0.2086559898338906
2021-12-19,0.15281017522748966,0.12247586797421585,0.1420899105401794,0.1546459695536129,0.1740244130565269,0.1699302508771683,0.21820036858221212,0.21579555106059883,0.17811857523588553,0.14632467720956388,0.1275663952050523,0.12945761116114188,0.3211905314307255,0.2086559898338906,0.16897543622347455
2021-12-20,0.1517442473158466,0.12164353284945856,0.12945761116114188,0.21579555106059883,0.1699302508771683,0.1420899105401794,0.11521020573369876,0.27694513256758485,0.1740244130565269,0.17811857523588553,0.2086559898338906,0.3211905314307255,0.21820036858221212,0.16897543622347455,0.16073349373298984
2021-12-21,0.25029201068829293,0.12081119772470128,0.3211905314307255,0.27694513256758485,0.1420899105401794,0.12945761116114188,0.1275663952050523,0.3380947140745708,0.1699302508771683,0.1740244130565269,0.16897543622347455,0.21820036858221212,0.11521020573369876,0.16073349373298984,0.1474019473499934
2021-12-22,0.21577905087822208,0.119978862599944,0.21820036858221212,0.3380947140745708,0.12945761116114188,0.3211905314307255,0.2086559898338906,0.1294792183994704,0.1420899105401794,0.1699302508771683,0.16073349373298984,0.11521020573369876,0.1275663952050523,0.1474019473499934,0.13407040096699696
2021-12-23,0.18126609106815125,0.11914652747518671,0.11521020573369876,0.1294792183994704,0.3211905314307255,0.21820036858221212,0.16897543622347455,0.0969336896625581,0.12945761116114188,0.1420899105401794,0.1474019473499934,0.1275663952050523,0.2086559898338906,0.13407040096699696,0.11468864181212421
2021-12-24,0.16795603031088208,0.14632467720956388,0.1275663952050523,0.0969336896625581,0.21820036858221212,0.11521020573369876,0.16073349373298984,0.12247586797421585,0.3211905314307255,0.12945761116114188,0.13407040096699696,0.2086559898338906,0.16897543622347455,0.11468864181212421,0.14639811193827879
2021-12-25,0.1546459695536129,0.17811857523588553,0.2086559898338906,0.12247586797421585,0.11521020573369876,0.1275663952050523,0.1474019473499934,0.12164353284945856,0.21820036858221212,0.3211905314307255,0.11468864181212421,0.16897543622347455,0.16073349373298984,0.14639811193827879,0.13589816270387825
2021-12-26,0.21579555106059883,0.1740244130565269,0.16897543622347455,0.12164353284945856,0.1275663952050523,0.2086559898338906,0.13407040096699696,0.12081119772470128,0.11521020573369876,0.21820036858221212,0.14639811193827879,0.16073349373298984,0.1474019473499934,0.13589816270387825,0.12539821346947774
2021-12-27,0.27694513256758485,0.1699302508771683,0.16073349373298984,0.12081119772470128,0.2086559898338906,0.16897543622347455,0.11468864181212421,0.119978862599944,0.1275663952050523,0.11521020573369876,0.13589816270387825,0.1474019473499934,0.13407040096699696,0.12539821346947774,0.11489826423507725
2021-12-28,0.3380947140745708,0.1420899105401794,0.1474019473499934,0.119978862599944,0.16897543622347455,0.16073349373298984,0.14639811193827879,0.11914652747518671,0.2086559898338906,0.1275663952050523,0.12539821346947774,0.13407040096699696,0.11468864181212421,0.11489826423507725,0.13904334340604876
2021-12-29,0.1294792183994704,0.12945761116114188,0.13407040096699696,0.11914652747518671,0.16073349373298984,0.1474019473499934,0.13589816270387825,0.14632467720956388,0.16897543622347455,0.2086559898338906,0.11489826423507725,0.11468864181212421,0.14639811193827879,0.13904334340604876,0.14377998012014262
2021-12-30,0.0969336896625581,0.3211905314307255,0.11468864181212421,0.14632467720956388,0.1474019473499934,0.13407040096699696,0.12539821346947774,0.17811857523588553,0.16073349373298984,0.16897543622347455,0.13904334340604876,0.14639811193827879,0.13589816270387825,0.14377998012014262,0.1485166168342365
2021-12-31,0.12247586797421585,0.21820036858221212,0.14639811193827879,0.17811857523588553,0.13407040096699696,0.11468864181212421,0.11489826423507725,0.1740244130565269,0.1474019473499934,0.16073349373298984,0.14377998012014262,0.13589816270387825,0.12539821346947774,0.1485166168342365,0.05388510342384899
2022-01-01,0.12164353284945856,0.11521020573369876,0.13589816270387825,0.1740244130565269,0.11468864181212421,0.14639811193827879,0.13904334340604876,0.1699302508771683,0.13407040096699696,0.1474019473499934,0.1485166168342365,0.12539821346947774,0.11489826423507725,0.05388510342384899,0.18263875426355916
2022-01-02,0.12081119772470128,0.1275663952050523,0.12539821346947774,0.1699302508771683,0.14639811193827879,0.13589816270387825,0.14377998012014262,0.1420899105401794,0.11468864181212421,0.13407040096699696,0.05388510342384899,0.11489826423507725,0.13904334340604876,0.18263875426355916,0.11418845950941081
2022-01-03,0.119978862599944,0.2086559898338906,0.11489826423507725,0.1420899105401794,0.13589816270387825,0.12539821346947774,0.1485166168342365,0.12945761116114188,0.14639811193827879,0.11468864181212421,0.18263875426355916,0.13904334340604876,0.14377998012014262,0.11418845950941081,0.20612296478939474
2022-01-04,0.11914652747518671,0.16897543622347455,0.13904334340604876,0.12945761116114188,0.12539821346947774,0.11489826423507725,0.05388510342384899,0.3211905314307255,0.13589816270387825,0.14639811193827879,0.11418845950941081,0.14377998012014262,0.1485166168342365,0.20612296478939474,0.20005259119178767
2022-01-05,0.14632467720956388,0.16073349373298984,0.14377998012014262,0.3211905314307255,0.11489826423507725,0.13904334340604876,0.18263875426355916,0.21820036858221212,0.12539821346947774,0.13589816270387825,0.20612296478939474,0.1485166168342365,0.05388510342384899,0.20005259119178767,0.19398221759418063
2022-01-06,0.17811857523588553,0.1474019473499934,0.1485166168342365,0.21820036858221212,0.13904334340604876,0.14377998012014262,0.11418845950941081,0.11521020573369876,0.11489826423507725,0.12539821346947774,0.20005259119178767,0.05388510342384899,0.18263875426355916,0.19398221759418063,0.18791184399657357
2022-01-07,0.1740244130565269,0.13407040096699696,0.05388510342384899,0.11521020573369876,0.14377998012014262,0.1485166168342365,0.20612296478939474,0.1275663952050523,0.13904334340604876,0.11489826423507725,0.19398221759418063,0.18263875426355916,0.11418845950941081,0.18791184399657357,0.12473059713479524
2022-01-08,0.1699302508771683,0.11468864181212421,0.18263875426355916,0.1275663952050523,0.1485166168342365,0.05388510342384899,0.20005259119178767,0.2086559898338906,0.14377998012014262,0.13904334340604876,0.18791184399657357,0.11418845950941081,0.20612296478939474,0.12473059713479524,0.19149214035217238
2022-01-09,0.1420899105401794,0.14639811193827879,0.11418845950941081,0.2086559898338906,0.05388510342384899,0.18263875426355916,0.19398221759418063,0.16897543622347455,0.1485166168342365,0.14377998012014262,0.12473059713479524,0.20612296478939474,0.20005259119178767,0.19149214035217238,0.24861427763745503
2022-01-10,0.12945761116114188,0.13589816270387825,0.20612296478939474,0.16897543622347455,0.18263875426355916,0.11418845950941081,0.18791184399657357,0.16073349373298984,0.05388510342384899,0.1485166168342365,0.19149214035217238,0.20005259119178767,0.19398221759418063,0.24861427763745503,0.1974233898913109
2022-01-11,0.3211905314307255,0.12539821346947774,0.20005259119178767,0.16073349373298984,0.11418845950941081,0.20612296478939474,0.12473059713479524,0.1474019473499934,0.18263875426355916,0.05388510342384899,0.24861427763745503,0.19398221759418063,0.18791184399657357,0.1974233898913109,0.18485544096662956
2022-01-12,0.21820036858221212,0.11489826423507725,0.19398221759418063,0.1474019473499934,0.20612296478939474,0.20005259119178767,0.19149214035217238,0.13407040096699696,0.11418845950941081,0.18263875426355916,0.1974233898913109,0.18791184399657357,0.12473059713479524,0.18485544096662956,0.17228749204194826
2022-01-13,0.11521020573369876,0.13904334340604876,0.18791184399657357,0.13407040096699696,0.20005259119178767,0.19398221759418063,0.24861427763745503,0.11468864181212421,0.20612296478939474,0.11418845950941081,0.18485544096662956,0.12473059713479524,0.19149214035217238,0.17228749204194826,0.15971954311726694
2022-01-14,0.1275663952050523,0.14377998012014262,0.12473059713479524,0.11468864181212421,0.19398221759418063,0.18791184399657357,0.1974233898913109,0.14639811193827879,0.20005259119178767,0.20612296478939474,0.17228749204194826,0.19149214035217238,0.24861427763745503,0.15971954311726694,0.09365897152731092
2022-01-15,0.2086559898338906,0.1485166168342365,0.19149214035217238,0.14639811193827879,0.18791184399657357,0.12473059713479524,0.18485544096662956,0.13589816270387825,0.19398221759418063,0.20005259119178767,0.15971954311726694,0.24861427763745503,0.1974233898913109,0.09365897152731092,0.09063385825015038
2022-01-16,0.16897543622347455,0.05388510342384899,0.24861427763745503,0.13589816270387825,0.12473059713479524,0.19149214035217238,0.17228749204194826,0.12539821346947774,0.18791184399657357,0.19398221759418063,0.09365897152731092,0.1974233898913109,0.18485544096662956,0.09063385825015038,0.08760874497298986
2022-01-17,0.16073349373298984,0.18263875426355916,0.1974233898913109,0.12539821346947774,0.19149214035217238,0.24861427763745503,0.15971954311726694,0.11489826423507725,0.12473059713479524,0.18791184399657357,0.09063385825015038,0.18485544096662956,0.17228749204194826,0.08760874497298986,0.0845836316958293
2022-01-18,0.1474019473499934,0.11418845950941081,0.18485544096662956,0.11489826423507725,0.24861427763745503,0.1974233898913109,0.09365897152731092,0.13904334340604876,0.19149214035217238,0.12473059713479524,0.08760874497298986,0.17228749204194826,0.15971954311726694,0.0845836316958293,0.08155851841866876
2022-01-19,0.13407040096699696,0.20612296478939474,0.17228749204194826,0.13904334340604876,0.1974233898913109,0.18485544096662956,0.09063385825015038,0.14377998012014262,0.24861427763745503,0.19149214035217238,0.0845836316958293,0.15971954311726694,0.09365897152731092,0.08155851841866876,0.07853340514150824
2022-01-20,0.11468864181212421,0.20005259119178767,0.15971954311726694,0.14377998012014262,0.18485544096662956,0.17228749204194826,0.08760874497298986,0.1485166168342365,0.1974233898913109,0.24861427763745503,0.08155851841866876,0.09365897152731092,0.09063385825015038,0.07853340514150824,0.1456031811714512
2022-01-21,0.14639811193827879,0.19398221759418063,0.09365897152731092,0.1485166168342365,0.17228749204194826,0.15971954311726694,0.0845836316958293,0.05388510342384899,0.18485544096662956,0.1974233898913109,0.07853340514150824,0.09063385825015038,0.08760874497298986,0.1456031811714512,0.13101096671233883
2022-01-22,0.13589816270387825,0.18791184399657357,0.09063385825015038,0.05388510342384899,0.15971954311726694,0.09365897152731092,0.08155851841866876,0.18263875426355916,0.17228749204194826,0.18485544096662956,0.1456031811714512,0.08760874497298986,0.0845836316958293,0.13101096671233883,0.1213581706596791
2022-01-23,0.12539821346947774,0.12473059713479524,0.08760874497298986,0.18263875426355916,0.09365897152731092,0.09063385825015038,0.07853340514150824,0.11418845950941081,0.15971954311726694,0.17228749204194826,0.13101096671233883,0.0845836316958293,0.08155851841866876,0.1213581706596791,0.11170537460701938
2022-01-24,0.11489826423507725,0.19149214035217238,0.0845836316958293,0.11418845950941081,0.09063385825015038,0.08760874497298986,0.1456031811714512,0.20612296478939474,0.09365897152731092,0.15971954311726694,0.1213581706596791,0.08155851841866876,0.07853340514150824,0.11170537460701938,0.08979177297132768
